Language	Split	Size	Replacement	Model	Score
persian	41	1000	without	4-CRF	58.024
persian	41	1000	without	2-CRF	58.394
persian	41	1000	without	1-CRF	58.792
persian	42	1000	without	Morfessor	14.348
persian	42	1000	without	0-CRF	51.19
persian	42	1000	without	Seq2seq	53.722
persian	42	1000	without	4-CRF	59.592
persian	42	1000	without	1-CRF	60.03
persian	42	1000	without	3-CRF	60.466
persian	42	1000	without	2-CRF	60.894
persian	43	1000	without	Morfessor	15.324
persian	43	1000	without	0-CRF	51.872
persian	43	1000	without	Seq2seq	58.038
persian	43	1000	without	4-CRF	62.804
persian	43	1000	without	2-CRF	62.872
persian	43	1000	without	3-CRF	62.884
persian	43	1000	without	1-CRF	63.038
persian	44	1000	without	Morfessor	16.548000000000002
persian	44	1000	without	0-CRF	49.72
persian	44	1000	without	Seq2seq	57.046
persian	44	1000	without	3-CRF	61.58
persian	44	1000	without	2-CRF	62.17
persian	44	1000	without	4-CRF	62.208
persian	44	1000	without	1-CRF	62.466
persian	45	1000	without	Morfessor	14.594
persian	45	1000	without	0-CRF	51.658
persian	45	1000	without	Seq2seq	56.512
persian	45	1000	without	4-CRF	61.864
persian	45	1000	without	1-CRF	62.48
persian	45	1000	without	2-CRF	62.544
persian	45	1000	without	3-CRF	62.582
persian	46	1000	without	Morfessor	15.068
persian	46	1000	without	0-CRF	47.436
persian	46	1000	without	Seq2seq	57.216
persian	46	1000	without	4-CRF	60.146
persian	46	1000	without	3-CRF	60.692
persian	46	1000	without	2-CRF	60.79
persian	46	1000	without	1-CRF	61.29
persian	47	1000	without	Morfessor	14.98
persian	47	1000	without	0-CRF	48.692
persian	47	1000	without	Seq2seq	56.98
persian	47	1000	without	2-CRF	59.942
persian	47	1000	without	1-CRF	60.034
persian	47	1000	without	3-CRF	60.292
persian	47	1000	without	4-CRF	60.686
persian	48	1000	without	Morfessor	14.866
persian	48	1000	without	0-CRF	51.272
persian	48	1000	without	Seq2seq	58.63
persian	48	1000	without	1-CRF	62.614
persian	48	1000	without	4-CRF	62.891999999999996
persian	48	1000	without	2-CRF	63.032000000000004
persian	48	1000	without	3-CRF	63.244
persian	49	1000	without	Morfessor	14.386000000000001
persian	49	1000	without	0-CRF	49.571999999999996
persian	49	1000	without	Seq2seq	55.974000000000004
persian	49	1000	without	2-CRF	58.032
persian	49	1000	without	1-CRF	58.414
persian	49	1000	without	3-CRF	58.878
persian	49	1000	without	4-CRF	59.298
persian	50	1000	without	Morfessor	14.098
persian	50	1000	without	0-CRF	47.716
persian	50	1000	without	Seq2seq	55.403999999999996
persian	50	1000	without	4-CRF	59.126000000000005
persian	50	1000	without	1-CRF	59.168
persian	50	1000	without	2-CRF	59.25
persian	50	1000	without	3-CRF	59.436
persian	1	1500	with	Morfessor	15.444
persian	1	1500	with	0-CRF	50.97
persian	1	1500	with	Seq2seq	59.461999999999996
persian	1	1500	with	1-CRF	63.004
persian	1	1500	with	2-CRF	63.304
persian	1	1500	with	4-CRF	63.32
persian	1	1500	with	3-CRF	63.532
persian	2	1500	with	Morfessor	15.08
persian	2	1500	with	0-CRF	53.372
persian	2	1500	with	Seq2seq	59.698
persian	2	1500	with	2-CRF	62.684
persian	2	1500	with	1-CRF	62.878
persian	2	1500	with	4-CRF	62.878
persian	2	1500	with	3-CRF	63.228
persian	3	1500	with	Morfessor	14.68
persian	3	1500	with	0-CRF	51.782000000000004
persian	3	1500	with	Seq2seq	59.722
persian	3	1500	with	4-CRF	62.85
persian	3	1500	with	3-CRF	63.17
persian	3	1500	with	2-CRF	63.558
persian	3	1500	with	1-CRF	63.756
persian	4	1500	with	Morfessor	16.516
persian	4	1500	with	0-CRF	54.116
persian	4	1500	with	Seq2seq	61.83
persian	4	1500	with	1-CRF	64.886
persian	4	1500	with	3-CRF	65.198
persian	4	1500	with	4-CRF	65.204
persian	4	1500	with	2-CRF	65.22200000000001
persian	5	1500	with	Morfessor	15.948
persian	5	1500	with	0-CRF	50.864
persian	5	1500	with	Seq2seq	58.462
persian	5	1500	with	4-CRF	60.467999999999996
persian	5	1500	with	1-CRF	60.986
persian	5	1500	with	2-CRF	61.168
persian	5	1500	with	3-CRF	61.246
persian	6	1500	with	Morfessor	15.113999999999999
persian	6	1500	with	0-CRF	52.3
persian	6	1500	with	Seq2seq	61.52
persian	6	1500	with	2-CRF	64.584
persian	6	1500	with	4-CRF	64.812
persian	6	1500	with	3-CRF	64.97
persian	6	1500	with	1-CRF	65.056
persian	7	1500	with	Morfessor	15.674
persian	7	1500	with	0-CRF	51.844
persian	7	1500	with	Seq2seq	57.76
persian	7	1500	with	2-CRF	60.832
persian	7	1500	with	3-CRF	60.954
persian	7	1500	with	4-CRF	61.036
persian	7	1500	with	1-CRF	61.484
persian	8	1500	with	Morfessor	16.03
persian	8	1500	with	0-CRF	53.98
persian	8	1500	with	Seq2seq	58.696
persian	8	1500	with	3-CRF	63.292
persian	8	1500	with	2-CRF	63.866
persian	8	1500	with	1-CRF	63.932
persian	8	1500	with	4-CRF	64.678
persian	9	1500	with	Morfessor	16.938
persian	9	1500	with	0-CRF	54.022
persian	9	1500	with	Seq2seq	61.494
persian	9	1500	with	2-CRF	65.78999999999999
persian	9	1500	with	3-CRF	66.11999999999999
persian	9	1500	with	4-CRF	66.126
persian	9	1500	with	1-CRF	66.178
persian	10	1500	with	Morfessor	15.482
persian	10	1500	with	0-CRF	51.856
persian	10	1500	with	Seq2seq	58.32
persian	10	1500	with	4-CRF	62.372
persian	10	1500	with	1-CRF	62.58
persian	10	1500	with	3-CRF	62.61
persian	10	1500	with	2-CRF	62.846
persian	11	1500	with	Morfessor	18.62
persian	11	1500	with	0-CRF	52.356
persian	11	1500	with	Seq2seq	60.302
persian	11	1500	with	4-CRF	63.07
persian	11	1500	with	3-CRF	63.19
persian	11	1500	with	2-CRF	63.494
persian	11	1500	with	1-CRF	63.964
persian	12	1500	with	Morfessor	16.024
persian	12	1500	with	0-CRF	52.348
persian	12	1500	with	Seq2seq	60.384
persian	12	1500	with	4-CRF	62.584
persian	12	1500	with	3-CRF	62.8
persian	12	1500	with	2-CRF	62.870000000000005
persian	12	1500	with	1-CRF	63.024
persian	13	1500	with	Morfessor	15.298
persian	13	1500	with	0-CRF	52.416000000000004
persian	13	1500	with	Seq2seq	61.0
persian	13	1500	with	3-CRF	64.098
persian	13	1500	with	1-CRF	64.138
persian	13	1500	with	2-CRF	64.212
persian	13	1500	with	4-CRF	64.25
persian	14	1500	with	Morfessor	15.620000000000001
persian	14	1500	with	0-CRF	53.61
persian	14	1500	with	Seq2seq	58.814
persian	14	1500	with	4-CRF	63.008
persian	14	1500	with	2-CRF	63.088
persian	14	1500	with	1-CRF	63.21
persian	14	1500	with	3-CRF	63.218
persian	15	1500	with	Morfessor	16.594
persian	15	1500	with	0-CRF	51.506
persian	15	1500	with	Seq2seq	58.902
persian	15	1500	with	1-CRF	62.775999999999996
persian	15	1500	with	2-CRF	62.914
persian	15	1500	with	3-CRF	63.19
persian	15	1500	with	4-CRF	63.248
persian	16	1500	with	Morfessor	15.734
persian	16	1500	with	0-CRF	52.766
persian	16	1500	with	Seq2seq	60.318
persian	16	1500	with	2-CRF	62.876
persian	16	1500	with	1-CRF	63.077999999999996
persian	16	1500	with	4-CRF	63.6
persian	16	1500	with	3-CRF	63.694
persian	17	1500	with	Morfessor	15.912
persian	17	1500	with	0-CRF	54.436
persian	17	1500	with	Seq2seq	61.403999999999996
persian	17	1500	with	2-CRF	65.222
persian	17	1500	with	3-CRF	65.23
persian	17	1500	with	4-CRF	65.318
persian	17	1500	with	1-CRF	65.534
persian	18	1500	with	Morfessor	18.114
persian	18	1500	with	0-CRF	50.544
persian	18	1500	with	Seq2seq	58.796
persian	18	1500	with	2-CRF	61.362
persian	18	1500	with	1-CRF	61.546
persian	18	1500	with	3-CRF	61.678
persian	18	1500	with	4-CRF	62.206
persian	19	1500	with	Morfessor	16.062
persian	19	1500	with	0-CRF	53.2
persian	19	1500	with	Seq2seq	60.632
persian	19	1500	with	2-CRF	65.25
persian	19	1500	with	1-CRF	65.384
persian	19	1500	with	3-CRF	65.806
persian	19	1500	with	4-CRF	65.89
persian	20	1500	with	Morfessor	15.79
persian	20	1500	with	0-CRF	52.066
persian	20	1500	with	Seq2seq	61.792
persian	20	1500	with	3-CRF	63.926
persian	20	1500	with	4-CRF	64.18
persian	20	1500	with	2-CRF	64.392
persian	20	1500	with	1-CRF	64.684
persian	21	1500	with	Morfessor	16.822
persian	21	1500	with	0-CRF	52.45
persian	21	1500	with	Seq2seq	59.694
persian	21	1500	with	2-CRF	63.778
persian	21	1500	with	4-CRF	63.9
persian	21	1500	with	1-CRF	64.114
persian	21	1500	with	3-CRF	64.334
persian	22	1500	with	Morfessor	16.302
persian	22	1500	with	0-CRF	51.49
persian	22	1500	with	Seq2seq	59.126
persian	22	1500	with	4-CRF	62.332
persian	22	1500	with	3-CRF	62.336
persian	22	1500	with	2-CRF	62.398
persian	22	1500	with	1-CRF	62.668
persian	23	1500	with	Morfessor	15.054
persian	23	1500	with	0-CRF	53.514
persian	23	1500	with	Seq2seq	60.264
persian	23	1500	with	1-CRF	64.86
persian	23	1500	with	4-CRF	64.866
persian	23	1500	with	3-CRF	65.026
persian	23	1500	with	2-CRF	65.262
persian	24	1500	with	Morfessor	15.93
persian	24	1500	with	0-CRF	49.9
persian	24	1500	with	Seq2seq	60.888
persian	24	1500	with	1-CRF	61.442
persian	24	1500	with	2-CRF	61.724000000000004
persian	24	1500	with	4-CRF	61.784
persian	24	1500	with	3-CRF	61.996
persian	25	1500	with	Morfessor	14.696
persian	25	1500	with	0-CRF	54.336
persian	25	1500	with	Seq2seq	60.308
persian	25	1500	with	4-CRF	62.832
persian	25	1500	with	3-CRF	62.874
persian	25	1500	with	2-CRF	63.084
persian	25	1500	with	1-CRF	63.15
persian	26	1500	with	Morfessor	16.742
persian	26	1500	with	0-CRF	51.8
persian	26	1500	with	Seq2seq	60.68
persian	26	1500	with	4-CRF	62.964
persian	26	1500	with	3-CRF	63.15
persian	26	1500	with	1-CRF	63.428
persian	26	1500	with	2-CRF	63.756
persian	27	1500	with	Morfessor	16.233999999999998
persian	27	1500	with	0-CRF	54.046
persian	27	1500	with	Seq2seq	62.786
persian	27	1500	with	4-CRF	65.976
persian	27	1500	with	3-CRF	66.518
persian	27	1500	with	1-CRF	66.524
persian	27	1500	with	2-CRF	67.004
persian	28	1500	with	Morfessor	17.33
persian	28	1500	with	0-CRF	51.416000000000004
persian	28	1500	with	Seq2seq	59.608
persian	28	1500	with	4-CRF	62.32
persian	28	1500	with	1-CRF	62.69
persian	28	1500	with	2-CRF	62.696
persian	28	1500	with	3-CRF	62.967999999999996
persian	29	1500	with	Morfessor	15.19
persian	29	1500	with	0-CRF	52.23
persian	29	1500	with	Seq2seq	58.564
persian	29	1500	with	1-CRF	63.25
persian	29	1500	with	4-CRF	63.596000000000004
persian	29	1500	with	3-CRF	63.694
persian	29	1500	with	2-CRF	63.808
persian	30	1500	with	Morfessor	16.834
persian	30	1500	with	0-CRF	50.838
persian	30	1500	with	Seq2seq	59.56
persian	30	1500	with	2-CRF	62.089999999999996
persian	30	1500	with	4-CRF	62.112
persian	30	1500	with	3-CRF	62.356
persian	30	1500	with	1-CRF	62.414
persian	31	1500	with	Morfessor	17.744
persian	31	1500	with	0-CRF	52.034
persian	31	1500	with	Seq2seq	58.456
persian	31	1500	with	3-CRF	63.516
persian	31	1500	with	4-CRF	63.654
persian	31	1500	with	2-CRF	63.724000000000004
persian	31	1500	with	1-CRF	64.044
persian	32	1500	with	Morfessor	16.418
persian	32	1500	with	0-CRF	52.082
persian	32	1500	with	Seq2seq	60.686
persian	32	1500	with	3-CRF	63.424
persian	32	1500	with	1-CRF	63.788
persian	32	1500	with	2-CRF	63.89
persian	32	1500	with	4-CRF	63.918
persian	33	1500	with	Morfessor	17.228
persian	33	1500	with	0-CRF	51.63
persian	33	1500	with	Seq2seq	60.404
persian	33	1500	with	3-CRF	62.833999999999996
persian	33	1500	with	2-CRF	63.124
persian	33	1500	with	4-CRF	63.194
persian	33	1500	with	1-CRF	63.233999999999995
persian	34	1500	with	Morfessor	16.284
persian	34	1500	with	0-CRF	51.702
persian	34	1500	with	Seq2seq	61.732
persian	34	1500	with	4-CRF	63.298
persian	34	1500	with	3-CRF	63.338
persian	34	1500	with	2-CRF	63.882
persian	34	1500	with	1-CRF	63.965999999999994
persian	35	1500	with	Morfessor	15.796
persian	35	1500	with	0-CRF	51.832
persian	35	1500	with	Seq2seq	58.186
persian	35	1500	with	2-CRF	61.308
persian	35	1500	with	1-CRF	61.488
persian	35	1500	with	4-CRF	61.608
persian	35	1500	with	3-CRF	61.874
persian	36	1500	with	Morfessor	15.254
persian	36	1500	with	0-CRF	52.062
persian	36	1500	with	Seq2seq	60.108
persian	36	1500	with	4-CRF	64.206
persian	36	1500	with	2-CRF	64.43
persian	36	1500	with	1-CRF	64.56
persian	36	1500	with	3-CRF	64.822
persian	37	1500	with	Morfessor	16.002
persian	37	1500	with	0-CRF	51.306
persian	37	1500	with	Seq2seq	60.724
persian	37	1500	with	4-CRF	64.15599999999999
persian	37	1500	with	2-CRF	64.188
persian	37	1500	with	3-CRF	64.242
persian	37	1500	with	1-CRF	64.294
persian	38	1500	with	Morfessor	15.824
persian	38	1500	with	0-CRF	53.635999999999996
persian	38	1500	with	Seq2seq	59.224
persian	38	1500	with	4-CRF	64.73
persian	38	1500	with	3-CRF	64.966
persian	38	1500	with	2-CRF	64.972
persian	38	1500	with	1-CRF	65.166
persian	39	1500	with	Morfessor	15.718
persian	39	1500	with	0-CRF	52.404
persian	39	1500	with	Seq2seq	60.43
persian	39	1500	with	1-CRF	62.854
persian	39	1500	with	2-CRF	63.154
persian	39	1500	with	4-CRF	63.182
persian	39	1500	with	3-CRF	63.196
persian	40	1500	with	Morfessor	16.184
persian	40	1500	with	0-CRF	51.082
persian	40	1500	with	Seq2seq	59.982
persian	40	1500	with	2-CRF	62.69
persian	40	1500	with	1-CRF	62.93
persian	40	1500	with	3-CRF	63.0
persian	40	1500	with	4-CRF	63.256
persian	41	1500	with	Morfessor	15.704
persian	41	1500	with	0-CRF	54.158
persian	41	1500	with	Seq2seq	61.839999999999996
persian	41	1500	with	4-CRF	64.548
persian	41	1500	with	3-CRF	64.684
persian	41	1500	with	2-CRF	64.81
persian	41	1500	with	1-CRF	64.844
persian	42	1500	with	Morfessor	15.588000000000001
persian	42	1500	with	0-CRF	54.647999999999996
persian	42	1500	with	Seq2seq	61.488
persian	42	1500	with	4-CRF	63.76
persian	42	1500	with	3-CRF	63.972
persian	42	1500	with	2-CRF	64.65
persian	42	1500	with	1-CRF	64.716
persian	43	1500	with	Morfessor	15.736
persian	43	1500	with	0-CRF	51.726
persian	43	1500	with	Seq2seq	58.352000000000004
persian	43	1500	with	2-CRF	61.943999999999996
persian	43	1500	with	3-CRF	61.984
persian	43	1500	with	1-CRF	62.02
persian	43	1500	with	4-CRF	62.318
persian	44	1500	with	Morfessor	16.058
persian	44	1500	with	0-CRF	53.449999999999996
persian	44	1500	with	Seq2seq	59.116
persian	44	1500	with	4-CRF	64.326
persian	44	1500	with	3-CRF	64.69
persian	44	1500	with	1-CRF	64.72
persian	44	1500	with	2-CRF	64.948
persian	45	1500	with	Morfessor	17.428
persian	45	1500	with	0-CRF	52.282000000000004
persian	45	1500	with	Seq2seq	60.24
persian	45	1500	with	4-CRF	62.942
persian	45	1500	with	3-CRF	63.104
persian	45	1500	with	2-CRF	63.122
persian	45	1500	with	1-CRF	63.624
persian	46	1500	with	Morfessor	15.034
persian	46	1500	with	0-CRF	52.42
persian	46	1500	with	Seq2seq	60.254
persian	46	1500	with	3-CRF	63.332
persian	46	1500	with	2-CRF	63.452
persian	46	1500	with	1-CRF	63.494
persian	46	1500	with	4-CRF	63.878
persian	47	1500	with	Morfessor	15.03
persian	47	1500	with	0-CRF	52.092
persian	47	1500	with	Seq2seq	59.36
persian	47	1500	with	4-CRF	61.882
persian	47	1500	with	3-CRF	62.396
persian	47	1500	with	2-CRF	62.464
persian	47	1500	with	1-CRF	62.818
persian	48	1500	with	Morfessor	16.49
persian	48	1500	with	0-CRF	51.316
persian	48	1500	with	Seq2seq	59.492
persian	48	1500	with	1-CRF	63.182
persian	48	1500	with	3-CRF	63.476
persian	48	1500	with	2-CRF	63.48
persian	48	1500	with	4-CRF	63.538
persian	49	1500	with	Morfessor	16.556
persian	49	1500	with	0-CRF	53.11
persian	49	1500	with	Seq2seq	61.324
persian	49	1500	with	4-CRF	64.998
persian	49	1500	with	3-CRF	65.176
persian	49	1500	with	2-CRF	65.614
persian	49	1500	with	1-CRF	65.648
persian	50	1500	with	Morfessor	16.009999999999998
persian	50	1500	with	0-CRF	51.788000000000004
persian	50	1500	with	Seq2seq	60.332
persian	50	1500	with	4-CRF	61.99
persian	50	1500	with	1-CRF	62.488
persian	50	1500	with	3-CRF	62.522
persian	50	1500	with	2-CRF	62.582
persian	1	1500	without	Morfessor	16.306
persian	1	1500	without	0-CRF	53.302
persian	1	1500	without	Seq2seq	60.364
persian	1	1500	without	2-CRF	63.872
persian	1	1500	without	1-CRF	63.93
persian	1	1500	without	3-CRF	63.994
persian	1	1500	without	4-CRF	64.31
persian	2	1500	without	Morfessor	15.952
persian	2	1500	without	0-CRF	52.486000000000004
persian	2	1500	without	Seq2seq	58.918
persian	2	1500	without	4-CRF	63.85
persian	2	1500	without	3-CRF	64.05199999999999
persian	2	1500	without	1-CRF	64.078
persian	2	1500	without	2-CRF	64.144
persian	3	1500	without	Morfessor	16.746
persian	3	1500	without	0-CRF	51.47
persian	3	1500	without	Seq2seq	60.196
persian	3	1500	without	3-CRF	63.626
persian	3	1500	without	4-CRF	64.082
persian	3	1500	without	2-CRF	64.396
persian	3	1500	without	1-CRF	64.52199999999999
persian	4	1500	without	Morfessor	15.732
persian	4	1500	without	0-CRF	51.136
persian	4	1500	without	Seq2seq	59.072
persian	4	1500	without	3-CRF	61.894
persian	4	1500	without	1-CRF	62.108000000000004
persian	4	1500	without	2-CRF	62.218
persian	4	1500	without	4-CRF	62.714
persian	5	1500	without	Morfessor	17.201999999999998
persian	5	1500	without	0-CRF	49.544000000000004
persian	5	1500	without	Seq2seq	58.986
persian	5	1500	without	3-CRF	63.948
persian	5	1500	without	4-CRF	63.956
persian	5	1500	without	2-CRF	63.972
persian	5	1500	without	1-CRF	64.15599999999999
persian	6	1500	without	Morfessor	14.632
persian	6	1500	without	0-CRF	52.726
persian	6	1500	without	Seq2seq	60.568
persian	6	1500	without	3-CRF	62.476
persian	6	1500	without	2-CRF	62.51
persian	6	1500	without	4-CRF	62.554
persian	6	1500	without	1-CRF	62.812
persian	7	1500	without	Morfessor	15.41
persian	7	1500	without	0-CRF	53.214
persian	7	1500	without	Seq2seq	60.69
persian	7	1500	without	4-CRF	63.224000000000004
persian	7	1500	without	2-CRF	63.774
persian	7	1500	without	3-CRF	63.83
persian	7	1500	without	1-CRF	63.858000000000004
persian	8	1500	without	Morfessor	17.468
persian	8	1500	without	0-CRF	51.574
persian	8	1500	without	Seq2seq	59.06
persian	8	1500	without	4-CRF	63.226
persian	8	1500	without	1-CRF	63.403999999999996
persian	8	1500	without	2-CRF	63.414
persian	8	1500	without	3-CRF	63.444
persian	9	1500	without	Morfessor	16.076
persian	9	1500	without	0-CRF	52.136
persian	9	1500	without	Seq2seq	57.894
persian	9	1500	without	4-CRF	63.106
persian	9	1500	without	2-CRF	63.784
persian	9	1500	without	1-CRF	63.786
persian	9	1500	without	3-CRF	63.872
persian	10	1500	without	Morfessor	17.214
persian	10	1500	without	0-CRF	52.092
persian	10	1500	without	Seq2seq	59.306
persian	10	1500	without	1-CRF	62.466
persian	10	1500	without	2-CRF	62.522
persian	10	1500	without	4-CRF	62.834
persian	10	1500	without	3-CRF	63.018
persian	11	1500	without	Morfessor	16.445999999999998
persian	11	1500	without	0-CRF	51.058
persian	11	1500	without	Seq2seq	60.58
persian	11	1500	without	4-CRF	64.01
persian	11	1500	without	3-CRF	64.268
persian	11	1500	without	2-CRF	64.304
persian	11	1500	without	1-CRF	64.406
persian	12	1500	without	Morfessor	16.634
persian	12	1500	without	0-CRF	50.242
persian	12	1500	without	Seq2seq	58.774
persian	12	1500	without	3-CRF	62.102000000000004
persian	12	1500	without	2-CRF	62.228
persian	12	1500	without	1-CRF	62.256
persian	12	1500	without	4-CRF	62.525999999999996
persian	13	1500	without	Morfessor	15.677999999999999
persian	13	1500	without	0-CRF	52.286
persian	13	1500	without	Seq2seq	60.804
persian	13	1500	without	3-CRF	64.15
persian	13	1500	without	4-CRF	64.454
persian	13	1500	without	1-CRF	64.55199999999999
persian	13	1500	without	2-CRF	64.578
persian	14	1500	without	Morfessor	15.676
persian	14	1500	without	0-CRF	53.328
persian	14	1500	without	Seq2seq	58.275999999999996
persian	14	1500	without	4-CRF	62.784
persian	14	1500	without	1-CRF	62.852000000000004
persian	14	1500	without	2-CRF	62.912
persian	14	1500	without	3-CRF	63.076
persian	15	1500	without	Morfessor	15.728
persian	15	1500	without	0-CRF	53.676
persian	15	1500	without	Seq2seq	61.188
persian	15	1500	without	2-CRF	63.618
persian	15	1500	without	1-CRF	63.629999999999995
persian	15	1500	without	3-CRF	64.018
persian	15	1500	without	4-CRF	64.12
persian	16	1500	without	Morfessor	16.224
persian	16	1500	without	0-CRF	53.698
persian	16	1500	without	Seq2seq	59.912
persian	16	1500	without	4-CRF	65.072
persian	16	1500	without	1-CRF	65.258
persian	16	1500	without	2-CRF	65.58
persian	16	1500	without	3-CRF	65.674
persian	17	1500	without	Morfessor	15.100000000000001
persian	17	1500	without	0-CRF	52.274
persian	17	1500	without	Seq2seq	60.104
persian	17	1500	without	1-CRF	64.118
persian	17	1500	without	2-CRF	64.184
persian	17	1500	without	3-CRF	64.292
persian	17	1500	without	4-CRF	64.43
persian	18	1500	without	Morfessor	15.88
persian	18	1500	without	0-CRF	53.736
persian	18	1500	without	Seq2seq	59.746
persian	18	1500	without	4-CRF	63.914
persian	18	1500	without	1-CRF	64.042
persian	18	1500	without	3-CRF	64.31
persian	18	1500	without	2-CRF	64.46000000000001
persian	19	1500	without	Morfessor	16.398
persian	19	1500	without	0-CRF	52.732
persian	19	1500	without	Seq2seq	59.914
persian	19	1500	without	4-CRF	64.44
persian	19	1500	without	1-CRF	64.67
persian	19	1500	without	3-CRF	64.686
persian	19	1500	without	2-CRF	64.774
persian	20	1500	without	Morfessor	16.032
persian	20	1500	without	0-CRF	50.162
persian	20	1500	without	Seq2seq	59.9
persian	20	1500	without	1-CRF	62.498
persian	20	1500	without	3-CRF	62.686
persian	20	1500	without	2-CRF	62.764
persian	20	1500	without	4-CRF	62.9
persian	21	1500	without	Morfessor	16.064
persian	21	1500	without	0-CRF	50.87
persian	21	1500	without	Seq2seq	59.342
persian	21	1500	without	1-CRF	63.224
persian	21	1500	without	2-CRF	63.336
persian	21	1500	without	3-CRF	63.352000000000004
persian	21	1500	without	4-CRF	64.104
persian	22	1500	without	Morfessor	16.784000000000002
persian	22	1500	without	0-CRF	52.62
persian	22	1500	without	Seq2seq	60.096000000000004
persian	22	1500	without	3-CRF	64.42
persian	22	1500	without	2-CRF	64.548
persian	22	1500	without	4-CRF	64.59
persian	22	1500	without	1-CRF	65.092
persian	23	1500	without	Morfessor	15.252
persian	23	1500	without	0-CRF	52.142
persian	23	1500	without	Seq2seq	58.864
persian	23	1500	without	4-CRF	63.18
persian	23	1500	without	1-CRF	63.19
persian	23	1500	without	2-CRF	63.321999999999996
persian	23	1500	without	3-CRF	63.33
persian	24	1500	without	Morfessor	15.882
persian	24	1500	without	0-CRF	52.516
persian	24	1500	without	Seq2seq	60.224
persian	24	1500	without	4-CRF	63.422
persian	24	1500	without	2-CRF	63.43
persian	24	1500	without	1-CRF	63.564
persian	24	1500	without	3-CRF	63.67
persian	25	1500	without	Morfessor	14.016
persian	25	1500	without	0-CRF	53.078
persian	25	1500	without	Seq2seq	59.152
persian	25	1500	without	3-CRF	63.312000000000005
persian	25	1500	without	2-CRF	63.314
persian	25	1500	without	1-CRF	63.636
persian	25	1500	without	4-CRF	64.03399999999999
persian	26	1500	without	Morfessor	15.725999999999999
persian	26	1500	without	0-CRF	51.34
persian	26	1500	without	Seq2seq	58.876
persian	26	1500	without	4-CRF	62.546
persian	26	1500	without	1-CRF	62.554
persian	26	1500	without	3-CRF	62.732
persian	26	1500	without	2-CRF	62.766
persian	27	1500	without	Morfessor	16.272
persian	27	1500	without	0-CRF	51.644
persian	27	1500	without	Seq2seq	59.972
persian	27	1500	without	3-CRF	62.646
persian	27	1500	without	4-CRF	62.782000000000004
persian	27	1500	without	2-CRF	63.262
persian	27	1500	without	1-CRF	63.786
persian	28	1500	without	Morfessor	15.968
persian	28	1500	without	0-CRF	50.792
persian	28	1500	without	Seq2seq	58.042
persian	28	1500	without	2-CRF	62.754
persian	28	1500	without	1-CRF	62.879999999999995
persian	28	1500	without	3-CRF	62.882
persian	28	1500	without	4-CRF	63.13
persian	29	1500	without	Morfessor	16.744
persian	29	1500	without	0-CRF	51.654
persian	29	1500	without	Seq2seq	60.812000000000005
persian	29	1500	without	4-CRF	62.656
persian	29	1500	without	2-CRF	62.732
persian	29	1500	without	1-CRF	62.816
persian	29	1500	without	3-CRF	62.92
persian	30	1500	without	Morfessor	14.738
persian	30	1500	without	0-CRF	54.104
persian	30	1500	without	Seq2seq	61.18
persian	30	1500	without	1-CRF	64.82000000000001
persian	30	1500	without	3-CRF	64.866
persian	30	1500	without	2-CRF	64.99199999999999
persian	30	1500	without	4-CRF	65.078
persian	31	1500	without	Morfessor	15.656
persian	31	1500	without	0-CRF	50.434
persian	31	1500	without	Seq2seq	60.108
persian	31	1500	without	4-CRF	63.071999999999996
persian	31	1500	without	1-CRF	63.096000000000004
persian	31	1500	without	2-CRF	63.166
persian	31	1500	without	3-CRF	63.449999999999996
persian	32	1500	without	Morfessor	17.066
persian	32	1500	without	0-CRF	52.814
persian	32	1500	without	Seq2seq	61.246
persian	32	1500	without	4-CRF	64.148
persian	32	1500	without	3-CRF	64.37
persian	32	1500	without	2-CRF	64.41199999999999
persian	32	1500	without	1-CRF	64.788
persian	33	1500	without	Morfessor	15.108
persian	33	1500	without	0-CRF	52.82
persian	33	1500	without	Seq2seq	59.956
persian	33	1500	without	2-CRF	62.752
persian	33	1500	without	3-CRF	63.082
persian	33	1500	without	1-CRF	63.118
persian	33	1500	without	4-CRF	63.224
persian	34	1500	without	Morfessor	15.692
persian	34	1500	without	0-CRF	51.568
persian	34	1500	without	Seq2seq	58.832
persian	34	1500	without	2-CRF	61.910000000000004
persian	34	1500	without	1-CRF	61.99
persian	34	1500	without	3-CRF	62.156
persian	34	1500	without	4-CRF	62.681999999999995
persian	35	1500	without	Morfessor	16.206
persian	35	1500	without	0-CRF	52.22
persian	35	1500	without	Seq2seq	59.544
persian	35	1500	without	2-CRF	63.132000000000005
persian	35	1500	without	3-CRF	63.230000000000004
persian	35	1500	without	1-CRF	63.278
persian	35	1500	without	4-CRF	63.641999999999996
persian	36	1500	without	Morfessor	15.4
persian	36	1500	without	0-CRF	51.552
persian	36	1500	without	Seq2seq	59.992
persian	36	1500	without	3-CRF	63.072
persian	36	1500	without	4-CRF	63.172000000000004
persian	36	1500	without	2-CRF	63.18
persian	36	1500	without	1-CRF	63.282
persian	37	1500	without	Morfessor	16.34
persian	37	1500	without	0-CRF	50.63
persian	37	1500	without	Seq2seq	58.182
persian	37	1500	without	1-CRF	63.162
persian	37	1500	without	2-CRF	63.17
persian	37	1500	without	3-CRF	63.274
persian	37	1500	without	4-CRF	63.486
persian	38	1500	without	Morfessor	15.564
persian	38	1500	without	0-CRF	53.174
